zinc_id,SMILES
ZINC000014827660,CN(C)c1ccccc1[C@@H]1CCN2Cc3ccccc3N=C12
ZINC000095099029,COc1ccc(C[C@@H](O)Cn2c(N)nc3c(ncn3[C@@H]3C[C@H](O)[C@H](CO)O3)c2=O)cc1
ZINC000032303226,C#C/C=C\[C@H](Cl)[C@@H]1[C@@H]2/C(=C(/Br)CC)O[C@@H]3C[C@H]1O[C@H]23
ZINC000150360405,NCCC1=C[C@@H]([C@@H](C=O)CCCCC[C@H]2C/C3=C/[C@@H](CO)[C@@H](C(=O)O)[C@@]4(CC[C@@H]5C=c6ccccc6=C(O)[C@@H]5C4)c4cccc(c4)C[C@]2(c2ccc(O)cc2)CC3)CC1
ZINC000060290089,CC(=O)CC[C@H]1[C@H](C)C[C@H](O)CC1(C)C
ZINC000040866382,C=C1CC[C@@H](O)[C@]2(C)C[C@@H]3OC(=O)[C@H](C)[C@H]3[C@H](OC(C)=O)[C@@H]12
ZINC000085571687,C/C=C1/C[C@@H](c2cc(CO)cc(NC[C@H](C)O)c2)C#C[C@H]2CC(=O)Oc3cc(O)c(cc32)C[C@H]([C@@](C)(O)[C@@H]2CCC(=O)C3(CCCC3)C2)OC1=O
ZINC000085487139,C/C=C1/CN2CC[C@@]34C(=C(C(=O)OC)[C@@H]1C[C@@H]23)Nc1ccccc14
ZINC000085541421,C=C1C(=O)O[C@H]2[C@H]1[C@H](OC(C)=O)C[C@@]1(C)O[C@@H]1CC[C@]1(C)O[C@H]21
ZINC000085550072,C=C(C)[C@@H]1CC[C@@]2(C)CC([C@@]34C=C[C@@]56[C@@H](CCO)CC[C@@H]5C[C@@H](CC3)[C@@]6(C)N4)=CC(C)=C2C1
ZINC000014781094,CC(C)=CCc1c(O)c(CC=C(C)C)c2oc3ccc(O)cc3c(=O)c2c1O
ZINC000014809507,C=C1C(=O)O[C@@H]2/C=C(\COC(=O)C(C)C)CC/C=C(\CO)[C@H](O)C[C@@H]12
ZINC000034207941,CO/C(CO)=C1\C[C@@]2(OC1=O)[C@@H]1O[C@@H]1[C@@]1(O)[C@@H]3C(=O)O[C@H]([C@@H](OC)[C@@]21C)[C@@]3(O)C(C)C
ZINC000045390832,COc1cccc([C@H]2O[C@H](c3ccc4c(c3)OCO4)[C@H](C)[C@@H]2C)c1OC
ZINC000070454907,CC(C)C1=CC[C@@](C)(O)[C@H]2CC[C@H](O)[C@H]2C1
ZINC000150344897,COc1cc2c3c(c(C(=O)CN4Cc5ccccc5C4=O)c(O)c2c2c1/C=C/[C@H](C1=C4C=CC=C[C+]4N=C1)OC[C@H]1O[C@H](O2)[C@@](O)(CO)[C@@H](O)[C@@H]1O)[C@@H]1CCC[C@@H]1C=C3
ZINC000005412672,C=C(C)C(=O)O[C@@H]1C[C@@]2(C)O[C@@H]2C[C@H](O)/C(C)=C\[C@H]2OC(=O)C(=C)[C@@H]21
ZINC000085596069,C/N=C(\N)Nc1cccc(CCCCCCC[C@H]2CC(=O)CCc3ccc(OC)c(c3)OCc3ccc4c(c(O)ccc4c3)[C@@H](Cc3ccccc3)C#CO2)c1
ZINC000014616079,Cc1ccc(C)c2c1CC[C@@H](C(C)(C)O)C2
ZINC000095919428,COc1cc(O)c2c(c1C(=O)/C=C\c1ccc(O)cc1)O[C@@H](C(C)(C)O)C2
ZINC000070454821,COC1=C(C)C(=O)O[C@]12C(=O)C(C)=C1[C@@H](O)CCCN3[C@H]([C@@H]4C[C@H](C)C(=O)O4)CC[C@@]132
ZINC000085900295,CCCCCCCCC/C=C\CCCCCCC(=O)c1c(O)cccc1O
ZINC000085507686,CCC[C@@H](SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)C1=C2CCC(Cc3ccncc3)=C[C@H]2C(=O)O1
ZINC000085547661,C[C@@]12CCC[C@@](O)(C1)[C@@H]1C[C@@]3(CCCC34CCCC4)[C@@H]1CC2
ZINC000085663755,CCCCCCCCCCCCCCCCCCCC[C@H]1CCC(=O)O1
ZINC000085629627,CCCCC[C@H](C)CC[C@@]1(/C=C/C(=O)CCc2ccc(O)c(OCCc3ccc(O)c([C@@H]4CC(=O)[c-]5ccnc5CC#Cc5cc(C(N)N)ccc54)c3)c2)CC[C@H](O)C1
ZINC000014450473,C=C(C)[C@@H]1C[C@@H](O)C2=CC(=O)C[C@@H](C)[C@]2(C)C1
ZINC000095099449,Cc1c(C)c([C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(O)c(C(=O)CCc2ccc(O)cc2)c1O
ZINC000001587160,CC(C)[C@@](O)(C(=O)OCC1=CC[N+]2([O-])CC[C@H](O)[C@@H]12)[C@H](C)O
ZINC000085624575,CCCC[C@@H]1[C@@H](OC(C)=O)CC(=O)C[C@H](c2ccc(Oc3cccc(O)c3)c(OC)c2)CSSC[C@@H]1C1=C[CH+]N=C1
ZINC000085507892,Cc1cc(=O)cc2c3c1C[C@H]1[C@@H]3[C@]3(CC2)C(=O)O[C@H]1[C@@H](O)[C@@H]3C
ZINC000085550221,C=C(C)[C@@H]1CC[C@@]2(C)CC(CNC3CCCCC3)=CC(C)=C2C1
ZINC000276935265,CC(=O)N[C@H]1[C@H](O)[C@H](O)[C@@H](CO[C@@H]2OC[C@H](O)[C@@H](O)[C@@H]2O[C@@H]2OC[C@H](O)[C@H](O)[C@H]2O)O[C@H]1O[C@@H]1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2CC[C@@H]2[C@@H]4CC(C)(C)CC[C@]4(C(=O)O)CC[C@]23C)C1(C)C
ZINC000070454844,C[C@H]1C[C@@H]([C@@H]2CC[C@]34O[C@H](CC[C@@]35CC(=O)[C@H](C)O5)CN24)OC1=O
ZINC000101528276,C=C1/C=C/[C@H](OC)[C@@H](C)CC(=O)c2c(C)coc2C1
ZINC000085593829,CNC[C@@H]1CC[C@]2(O[C@@H]2CCc2cc(N)nc(-c3cc(N)nc(C[N+]4=CC5=CC=NC5=C4)c3)c2)C(=O)O[C@@H]2[C@@H](C1)c1c(cc3oc(C)cc(=O)c3c1O)OC2(C)C
ZINC000085624631,CC[C@H](CC[C@H](CC(=O)CCc1ccc(O)c(OC)c1)OC(C)=O)CC1=C(C[C@H](CCCO)c2ccnc(N)c2)[CH+]N=C1
ZINC000086000631,C[C@](Cl)(/C=C/[C@H](Br)[C@](C)(Cl)/C=C/Br)CBr
ZINC000085489190,CNC/C(=C\CCC(=O)O)CCCCCCC[C@H](C=O)[C@@H]1C=C(CCN)CC1
ZINC000095914431,CC(C)CCNC(=O)/C=C/C=C/CCCCC/C=C\c1ccc2c(c1)OCO2
ZINC000085550016,C=C(C)[C@@H]1CC[C@@]2(C)CC([C@@]34C=C[C@@]56[C@@H](C[C@@H]7C[C@@H](O)[C@@H](O)C[C@H]75)C[C@@H](CC3)[C@@]6(C)N4)=CC(C)=C2C1
ZINC000085532529,COC1=C(CO)C(=O)O/C1=C1/OC2=CCCN3[C@H]([C@@H](O)CCCC(C)C)CCC[C@H]3[C@H]2[C@@H]1C
ZINC000085629430,CC[C@H](CO)CC[C@@H](C[C@@H](CCc1cc(OC)c(O)cc1-c1ccnc(N)c1)OC(C)=O)OC(C)=O
ZINC000095486168,C[C@@H]1C(=O)c2c(O)c3c(c(O)c2C(=O)[C@H]1O)OCO3
ZINC000013334379,COc1cc2c(c(O)c1C)C(=O)c1ccccc1C2=O
ZINC000150344608,C/C=C1/C[C@H](c2cc(CO)cc(NC[C@H](C)O)c2)C#C[C@@H]2CC(=O)Oc3cc(O)c(cc32)C[C@H]([C@]2(O)CCC[C@@H]3CC(=O)CC[C@@H]32)OC1=O
ZINC000085510326,CCCCCCCC[C@H](/C=C/c1cccc(CC=O)c1)CC[C@H](/C=C/C(=O)O)Nc1[cH-]ccn1
ZINC000150343526,CCc1c(OC)cc(O[C@@H]2O[C@H](CO)[C@](O)(C[C@H](CN3C(=O)C=CC3=O)c3ccnc(N)c3)[C@H](O)[C@H]2O)c2c1C(=O)c1cc(CCc3ccccc3)c(CNC(=N)NC)c(O)c1C2=O
ZINC000085626023,CCCCC[C@H]1C(=O)C[C@H](c2cc(OC)c(O)cc2CO)[C@H](Cc2ccccc2)C#C[C@@H]2CN[C@]34CCC[C@@H]5C=Cc6cc(O)c(O)cc6[C@@]53[C@H]2[C@]1(O)CC4
ZINC000150361087,O=c1cc(CCc2ccccc2)oc2c1[C@H](Oc1ccc(O[C@@H]3[C@@H](O)c4c(oc(CCc5ccccc5)cc4=O)[C@@H](O)[C@@H]3O)c3c(=O)cc(CCc4ccccc4)oc13)[C@@H](O)[C@@H](O)[C@@H]2O
ZINC000085546019,CC1(C)CC[C@]2(CO)[C@@H](O)C[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)[C@@H]6C=CC[C@@]([C@H](O)CO)([C@@H](O)C6)[C@H]5CC[C@]43C)[C@H]2C1
ZINC000013340198,O=C(O)C[C@@H](OC(=O)c1cc(-c2ccc(O)c(O)c2)c2cc(O)c(O)cc2c1)C(=O)O
ZINC000150342301,CNCc1cccc(C[C@@H]2CNC(N)=N[C@@]23CC[C@H]2CSSC[C@@H](CCO)[C@@H]4[C@@H](CO)C[C@@H]5CC6=C2C(=O)C[C@@]64[C@@]5(C)CCSSC3)c1
ZINC000150357076,O=C(O[C@H]1Cc2c(O)cc(O)c([C@@H]3c4c(O)cc(O)cc4O[C@H](c4ccc(O)c(O)c4)[C@@H]3OC(=O)c3cc(O)c(O)c(O)c3)c2O[C@H]1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1
ZINC000085592605,CCN[C@@H]1C=C2C=CCC[C@H]2C[C@H]1COC(=O)[C@]12O[C@@]1(C/C(CO)=C(\C)CC1(c3ccnc(N)c3)CCCCC1)C(=O)c1ccccc1C2=O
ZINC000085541179,C=C1OCC2=CCN3CC[C@@H](CC(=O)[C@@H](C(C)C)[C@](C)(O)[C@@]1(C)O)[C@@H]23
ZINC000685935598,C=CCOc1cc2c(cc1OC)[C@H](C)[C@@H](c1cc(OC)c(OC)c(OC)c1)O2
ZINC000013400010,CCc1c(C(=O)O)ccc2c1CC[C@H]1C(C)(C)CCC[C@@]21C
ZINC000040379354,CC(C)=CCC/C(C)=C\C[C@@]1(CC=C(C)C)C(=O)C(O)=Cc2oc3cc(O)cc(O)c3c(=O)c21
ZINC000085505650,CCCCCC/C=C\C[C@H](CCc1ccccc1)C[C@H]1CC[C@@H](Cc2ccccc2)[C@H]([C@H](C(=O)O)[C@H](C)O)[C@@H]1CCN
ZINC000150347419,CNC[C@@]1(Oc2cc3cc(c2O)N/C(NC)=N\C#CC[C@@H]2CCC[C@]2(Cc2ccc(O)c(OC)c2)C(=O)/C=C/CC3)CC[C@H](CCO[C@H](CCO)NC[C@H](C)O)C1
ZINC000085541036,C/C=C/c1ccc(OC(=O)[C@H](C)CC)cc1
ZINC000197477170,CC(=O)CCCCCCCCCCCC[C@H]1CC[C@@H](O[Si](C)(C)C(C)(C)C)[C@@H](C)N1
ZINC000085596204,CCCCCC[C@H]1CC(=O)CCc2ccc(OC)c(c2)OCc2ccc3c(c(O)ccc3c2)CC#CO1
ZINC000095911553,CCN1[C@H]2[C@@]34[C@@H]5CC[C@](C)([C@H]3[C@H](OC)[C@]2(O)[C@@]2(O)C[C@H](OC)[C@H]3C[C@@H]4[C@@H]2[C@H]3O)[C@H]1O5
ZINC000095912228,CC1(C)[C@@H](O)CC[C@@]2(C)[C@H]1CC[C@@]1(C)CC3=CC[C@H]4C(C)(C)[C@H](O)CC[C@]4(C)[C@H]3CC[C@H]12
ZINC000095485978,COC1=Cc2c(occ(-c3ccc4c(c3)OCO4)c2=O)C(CCC=C(C)C)(CCC=C(C)C)C1=O
ZINC000095910751,COc1ccc(/C=C\C(=O)O[C@@H]2[C@@H](COC(=O)/C=C\c3ccccc3)O[C@@H](OCCc3ccc(OC)c(OC)c3)[C@H](O)[C@H]2O)cc1OC
ZINC000034483124,CC1=CCC2=C(C)CC[C@H]3[C@H](C)C(=O)O[C@@H]3[C@@H]12
ZINC000095910510,CC(C)(O)[C@@H]1CC[C@]2(C)[C@@H](O)CC[C@](C)(O)[C@H]2[C@@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
ZINC000085508281,CCCCCc1cc(OO[C@@H]2[C@@H](O)[C@H](O)[C@@H](COC(=O)CC(=O)O)O[C@H]2OCCN)cc2c1OC[C@@H]1c3cc4c(cc3O[C@H]21)OCO4
ZINC000095486311,C/C(=C\CO)CCCCCCC[C@@H](C)CCCC(C)C
ZINC000095909784,CC(C)=CC/C=C(\C)CCOc1cc(O)c2c(c1)[C@@H]([C@@H]1c3cc(C)cc(O)c3C(=O)c3c(O)cc(OC/C=C(\C)CCC=C(C)C)cc31)c1cc(C)cc(O)c1C2=O
ZINC000085569320,CC(C)Cc1cc(-c2oc3cc(O)c4c(c3c(=O)c2O)O[C@H]2[C@@H](CC[C@@H](O)[C@@H]2CO)C4)cc(Cc2cccc(O)c2)c1O
ZINC000085550177,C=C(C)[C@H]1CC2=C(C)C=C[C@@]34C[C@H](CO)C[C@@H]3CC[C@H](C1)[C@]24C
ZINC000014814883,COc1cc(O)c2c(c1C)O[C@@H](c1ccc(O)cc1)CC2
ZINC000085596690,CC(=O)O[C@@H]1C[C@H](C[C@H](C)O)CC#C[C@@H]2C[C@@H]3c4c(ccc(O)c4OC[C@H]3C3(CO)CCCC3)[C@@H]2C2(CCNCC2)[C@H](OC(=O)[C@@]23CCCC[C@@H]2CC2(CCCC2)C(=O)N3)C1
ZINC000095910011,O=C(O)c1c(O)cc(O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)cc1CCc1ccc(O)cc1
ZINC000085997861,O=C(/C=C\c1ccc2c(c1)[C@H](C(=O)c1ccc(O)cc1O)[C@@H](c1ccc(O)cc1)O2)c1ccc(O)cc1O
ZINC000085596570,COc1cc(CC[C@H]2C[C@H](O)C[C@@H](c3cc(OC)c(O)c(OC[C@H]4N[C@H](C)CC[C@@]45[C@H](c4ccnc(N)c4)C=C[C@H]5C(=O)O)c3)O2)ccc1O
ZINC000095915069,C=C1C(=O)O[C@H]2[C@H]1CC[C@@]1(C)CC[C@@](C)(C=O)[C@H]21
ZINC000085592922,COCCC[C@H]1Oc2ccc(OC)cc2[C@H](O)[C@@H]1[C@H]1COc2c(Cc3cccc(O)c3)cc(OC3CCCC3)cc2[C@H]1O
ZINC000085543456,CNC[C@@H]1CC[C@@]2(C[C@H]3[C@H]4Cc5cc(O)cc(c5)Cc5ccccc5CN[C@]5(C)CC[C@@H](SSC5)[C@@H](C4)C[C@H]3[C@]3(C=CC[C@H](C)C3)C2)C1
ZINC000085549324,C[C@]12CCSSC3(CCC4(CCCC4)CC3)[C@]3(CCCC4=C5C[C@H]1C[C@H](CO)[C@@H](CCCO)[C@@]52CC4=O)CCNC(N)=N3
ZINC000523042090,C[C@H]1C[C@H]2OC(=O)[C@@H](C)[C@H]2CC=C1CC[C@@H](C)O[C@@H]1[C@H](CO)O[C@H](O)[C@H](O)[C@@H]1O
ZINC000085613205,CCCCCCCCCCCCCCCCCCCCCCCCCCOC(=O)/C=C/c1ccc(O)c(O)c1
ZINC000085644386,O=C1c2c(O)cc(O)cc2O[C@@H](c2ccc(O)c(O)c2)[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
ZINC000013412563,CC(=O)CC[C@@H]1[C@H]2CC3=C(C)C(=O)O[C@H]3C[C@@]12C
ZINC000033830928,CN1Cc2c(ccc3c2OCO3)[C@@]2(C)[C@@H](O)Cc3cc4c(cc3[C@H]12)OCO4
ZINC000095919227,C=C/C=C\c1cc(OC)c(OC)cc1OC
ZINC000014825074,COc1c(-c2ccc(O)c3c2C[C@@H]2C(C)(C)CC=C[C@]2(C)O3)oc2cc(O)cc(O)c2c1=O
ZINC000103541531,CC(=O)O[C@H]1C(C)=C[C@]23C(=O)[C@@H](C=C(C)[C@@H](OC(=O)c4ccccc4)[C@]12O)[C@H]1[C@@H](C[C@H]3C)C1(C)C
ZINC000085597401,COc1c(O)ccc2c1-c1ccc3ccc(O)cc3c1CSSCCCC[C@@H](O[C@H](NC1CCCC1)c1cccc(CO)c1)CC(=O)CC2
ZINC000031852149,COc1cc2c(=O)oc3c4c(ccc3c2c2cccc(O)c12)C[C@@H](C)N[C@@H]4C
ZINC000027646589,CC1(C)CC[C@]2(C(=O)O)CC[C@@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1
ZINC000103525635,C=C1/C=C/C=C(\[C@H]2CC[C@@]3([C@H](CCC4(O)CCCC4)/C(=C(\C)C=O)CC[C@@]3(C)O)[C@@H]2O)COCC#CC/C(C)=C/CC1
ZINC000103533342,CCc1[cH-]c(-c2cccc(CCc3c(O)c(OC)c(O)c4c(=O)[cH-]c(-c5ccc(O)cc5)[o+]c34)c2)cn1
ZINC000070454014,COC(=O)C1(O)C[C@H](OC(=O)/C=C/c2ccc(O)c(O)c2)C(O)[C@H](OC(=O)/C=C/c2ccc(O)c(O)c2)C1
ZINC000150344072,CCC1(/C=C2\OC(=O)C3=C2CC[C@H]2[C@@H]4CC[C@@]5(C6=C4[C@@H](CN4C(=O)C=CC4=O)c4ccnc(c4)NCSS[C@H](O)[C@H](C4CCC(C[C@H](CO)CCCO)CC4)C/C=C/5OC6=O)[C@@H]32)CCCC1
ZINC000150344835,COc1cc2c3c(c4c(O)c2c2c1/C=C/[C@H](C1=C5C=C(CNC6CCCC6)C=C[C+]5N=C1)OC[C@H]1O[C@H](O2)[C@@](O)(CO)[C@@H](OC#CCc2cccc5c2CN(CC4=O)C5=O)[C@@H]1O)[C@H]1CCC[C@@H]1CC3
ZINC000150346285,CCOC(=O)C1=C/C(=C\C[n+]2cc[nH]c2[N+]2=CN=C3C(=O)N=C(N)N=C32)c2c(c(CO)c3c(c2OC)[C@H]2CCC[C@@](C)(O)[C@H]2O3)O1
ZINC000150353622,CNC[C@H](N)CO[C@@H]1O[C@H](COC(=O)CC(=O)O)[C@@H](O)[C@H](O)[C@H]1OOc1cc2c(cc1Cc1cccc(O)c1CO)OC[C@@H]1c3cc4c(c(CC(C)C)c3O[C@H]21)O[C@H](CO)O4
ZINC000169640498,C=C1CC[C@H]2[C@@](C)(CO)CCC[C@]2(C)[C@H]1CC/C(C)=C/C(=O)O
ZINC000038870888,CC1=C[C@H]2CC=C(C(=O)O)[C@@H]2[C@H](CC(C)C)C1=O
ZINC000013310197,COc1ccc(Cc2coc3c(C)c(O)c(C=O)c(O)c3c2=O)cc1
ZINC000085531052,COCCc1c(CO)c2ccc3c(c2oc1=O)[C@H]1OC(=O)C[C@@H]2C[C@H](c4cccc(Cc5ccccc5)c4)CC[C@@H]2c2ccc(cc2)CCC(=C(C)C)C(=O)O[C@@H]1C(C)(C)O3
ZINC000085531882,CCC/C=C1\OC(=O)[C@@]23C4=C5CC[C@@]12[C@]1(OC(=O)c2c(CCCN)cccc21)[C@H]3C[C@@H](C)C=C[C@@H]4C[C@@H]1[C@@H](C)CC=C[C@H]51
ZINC000085596668,CCNCCOc1cc([C@@H]2C[C@@H](O)C[C@H](CCc3ccc(O)c(OC)c3)O2)cc(OC)c1O
ZINC000085597355,COc1c(O)ccc2c1-c1ccc3ccc(O)cc3c1CSSCCCC[C@@H](O[C@H](NC1CCCCC1)c1ccc(NCC(C)=O)c(CO)c1)CC(=O)CC2
ZINC000085628463,CCCCC[C@H](O)C[C@@H](CCc1ccc(O)c(O[C@@H]2CCN[C@H](Cc3ccccc3)C2)c1)OC(C)=O
ZINC000085628904,CCC[C@H](O)C[C@@H](O)CC(=O)CCc1ccc(O)c(OC[N+]2=CC3=NC=C(Cc4cc(C(N)N)ccc4CO)C3=C2)c1
ZINC000085629771,C[C@H](O)CCCCC/C=C/C(=O)CCc1ccc(O)c(OCCc2ccc(O)c([C@H](CC(=O)[c-]3ccnc3)c3ccc(C(N)N)cc3)c2)c1
ZINC000085630795,CNC[C@H](C)CCCCCC(=O)CC(=O)/C=C/c1ccc(O)c(OC)c1
ZINC000085632424,COc1cc(CCC(=O)C[C@@H](O)[C@H](Cc2ccccc2)Cc2ccc(O)c(OC3CCCCC3)c2)ccc1O
ZINC000085487136,C=C1[C@H]2CC[C@]3([C@H](C2)[C@@]24CCC[C@@]5(C)CN(CCO)[C@@H]2O[C@@H]3C[C@@H]45)[C@@H]1O
ZINC000085490010,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1[C@@H](Cc2ccccc2)[C@@](O)(C(=O)O)C[C@@H](O)[C@]1(CO)OC(=O)/C=C/c1ccc(O)c(O)c1
ZINC000085509108,COc1ccc2c(c1OC)O[C@H]1c3c(C[N+]4=CC5=CC=NC5=C4)cc(O[C@@H]4O[C@H]([C@H](OC(=O)CC(=O)O)C(N)N)[C@@H](O)[C@H](O)[C@H]4O)cc3OC[C@@H]21
ZINC000049052939,C=C1C(=O)O[C@H]2[C@H]1CC[C@](C)(O)[C@]13O[C@H]1[C@H](Cl)[C@](C)(O)[C@H]23
ZINC000085832365,COc1ccc(-c2oc3cc(O)cc(OC)c3c(=O)c2-c2c(O)cc3oc(-c4ccc(O)c(OC)c4)cc(=O)c3c2O)cc1
ZINC000095910743,COC1=CC(=O)C(Cc2oc3cc(OC)c(O)cc3c2-c2ccccc2)=C[C@@]1(C/C=C\c1ccccc1)OC
ZINC000095910819,CC(C)[C@]1(O)CC[C@@]2(C)[C@H](O[C@H]3O[C@@H](COC(=O)/C=C\c4ccc(O)c(O)c4)[C@H](O)[C@@H](O)[C@@H]3O)CC[C@](C)(O)[C@@H]2C1
ZINC000095912046,CC1(C)C[C@H](O)[C@@H]2[C@@H](CO)C[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1
ZINC000095914300,CC(C)=CCc1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc(O)c2c1O[C@@H](c1ccc(O)cc1)CC2=O
ZINC000095919391,CC(=O)O[C@@H]1[C@@H]2CC[C@](C)([C@H]1O)C2(C)C
ZINC000095919476,COC(=O)[C@@H]1C[C@@]23C4=C(CC[C@@H]5CN6C[C@@H](C)[C@@H](CC[C@@]52COC(C)=O)[C@]63O)CC[C@@H]41
ZINC000085646173,COc1cc(-c2cc(=O)c3c(O)c([C@H]4O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]4O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)c(O)cc3o2)ccc1O
ZINC000095486239,O=C(O)CCCCCCCC(=O)CCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O
ZINC000095099278,CCCCCCCCCCCC[C@H](O)[C@H]1CC[C@@H]([C@H](O)CC[C@@H](O)CCCCCCCCC[C@@H](O)CC2=C[C@H](C)OC2=O)O1
ZINC000095099638,COc1cc2c(cc1O)-c1c3c(cc4c1[C@H](C2)N(C)C[C@H]4O)OCO3
ZINC000095099333,CO[C@H]1CC[C@@H]2[C@H]3Oc4cc5c(cc4[C@H]3CO[C@H]2[C@@H]1O)OCO5
ZINC000523041423,C=C1C(=O)O[C@@H]2[C@H]3C(C)=CC(=O)C3=C(CO)C[C@@H](OC(=O)/C(C)=C/CO)[C@@H]12
ZINC000038264896,CCCCCC(=O)/C=C/CCc1ccc(O)c(OC)c1
ZINC000014725557,COc1cc2oc3c(c(=O)c2c(O)c1OC)OCc1cccc(O)c1-3
ZINC000014590798,C=C(C)[C@@H](O)Cc1c(O)cc(O)cc1CCc1ccccc1
ZINC000058583333,C=C(C)[C@H]1Cc2cc3c(cc2O1)OC[C@@H]1c2ccc(OC)c(OC)c2O[C@H]31
ZINC000085602892,CCCCCCCCCCCCCC1=C(OC)C(=O)C(C)=C(OC(C)=O)C1=O
ZINC000085626110,COc1cc([C@@H]2CC(=O)C[C@H](O)[C@H]([C@@]34CCC[C@@H]3C=Cc3cc(O)c(O)cc34)CC#C[C@H]2Cc2ccccc2)ccc1O
ZINC000085629281,CC(=O)O[C@H](CCc1cc(OCCO)c(O)cc1-c1ccnc(N)c1)C[C@@H](OC(C)=O)[C@H]1C[C@@H]2C[C@@H]3[C@@H](CC[C@@H](c4c[cH-]cn4)[C@@H]3C[C@@H]2C(C)C)[C@H](CO)C1
ZINC000095485933,C=C(C)[C@H]1C[C@@H]2C[C@@]23C[C@]2(C)[C@@H](C[C@@H]13)C[C@]1(C)[C@H]3CC[C@H]4O[C@@H](C[C@]15C[C@@H]52)[C@@H]3C4(C)C
ZINC000085493213,COc1ccc(-c2coc3c(OC)c(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)ccc3c2=O)cc1
ZINC000085510556,C[C@H](C=O)CCCCC[C@H](CCCC1(/C=C/C(=O)O)CCCC1)Cc1ccc(O)cc1
ZINC000085546111,C=C1[C@H]2[C@@H](CO)C[C@]3(C(=O)CCc4cccc(c4)[C@]4(CC[C@@H](O)C4)[C@H]4c5cc6cc(ccc6cc5C=C[C@@H]4O)C[C@]13C)[C@]2(O)OC
ZINC000085568438,COc1cc2c(cc1O)CSSC[C@H]1Cc3cc(O)cc(OCO)c3-c3ccc4c(c31)O[C@H]2[C@H]4COC(C)=O
ZINC000085571369,CCC/C=C1\OC(=O)C2=C1CC[C@@H]1[C@H]2[C@]23CC[C@H]1C(c1cc(O)ccc1-c1ccccc1)=C2C(=O)O/C3=C\[C@H](CCO)Cc1ccccc1
ZINC000085568490,CC[C@@H]1C[C@H]([C@H]2Cc3cc(O)c(CC(C)C)cc3-c3c(OC)cc4c(c32)C[C@@H](O)[C@H](c2ccc(O)c(O[C@H]3[C@H]5CCC[C@@H]3[C@H](CN=C(N)N)CC5)c2)O4)C=C[C@H]1CCO
ZINC000095909468,C/C=C(/C)C(=O)O[C@H]1c2cc(OC)c(OC)c(OC)c2-c2c(cc3c(c2OC)OCO3)C[C@@H](C)[C@H]1C
ZINC000095918933,CC(=O)CC[C@@H]1[C@@H]([C@@H]2CCC=C2C)C1(C)C
ZINC000095099224,C=C(C)c1ccc2c(c1)CC[C@@H]1[C@]2(C)C[C@@H](O)C[C@@]1(C)C(=O)O
ZINC000525914855,C=C1C[C@@H](OC(=O)C2=C[C@H](OC)OC2)[C@H]2C(=C)C(=O)O[C@@H]2/C=C(/C)[C@H]2C[C@H]12
ZINC000035984327,C/C(=C\CC/C(C)=C/Cc1cc(O)cc(C)c1O)CC/C=C(\C)CCC(=O)C(C)(C)O
ZINC000103575249,CO[C@@H]1C=C(O)[C@H]2[C@@H]3C[C@H]4CC[C@]5(CC[C@@H](Cc6cccc(NC[C@H](C)O)c6)C5)[C@]3(C)[C@@]4(C)[C@@]12O
ZINC000103528159,CC(C)(O)[C@@H]1Cc2c(c3c4oc(cc(=O)c4c2OC2CCCC2)[C@@H](O)C2(CCCC2)[C@@](CO)(N=C(N)N)CSSC3)O1
ZINC000028465408,C=C(C)C(=O)O[C@@H]1/C=C(/C=O)[C@H](OC)CCC(=C)[C@H](O)[C@H]2OC(=O)C(=C)[C@@H]21
ZINC000070454130,CC(=O)OC/C1=C\[C@H](O)[C@@H]2C[C@H](OC(C)=O)C(C)=C([C@@H](OC(C)=O)/C(OC(C)=O)=C(\C)[C@@H](OC(C)=O)C[C@@H]1O)C2(C)C
ZINC000070454305,C=C1C(=O)O[C@@H]2[C@@H]1CC/C(CO)=C\CC[C@]1(C)O[C@@]21C
